Detector throughput values
——
Wavelength_microns Throughput
3.1172909289999997 1.1127796788340977e-05
3.11864216 9.449770038845495e-06
3.119993392 7.7301544734789e-06
3.121344623 3.053297444112515e-06
3.122695855 3.074418775677706e-06
3.124047086 2.5658587282089423e-06
3.1253983180000002 1.2734889136148382e-06
3.126749549 1.267120127828606e-06
3.128100781 8.417254787269596e-06
3.1294520120000002 9.902295836332937e-06
3.130803243 6.446645945831592e-06
3.1321544749999997 8.406541207367752e-06
3.133505706 3.924450357560632e-06
3.134856938 1.76313802477914e-06
3.136208169 3.945131792244238e-06
3.137559401 8.4385953155193e-06
3.138910632 9.414134332617106e-06
3.140261863 6.632985905832582e-06
3.1416130950000003 2.7239801872919205e-06
3.142964326 1.2448981879819935e-06
3.1443155579999997 1.1302252338645542e-06
3.145666789 3.278826191217036e-06
3.147018021 3.568172549704952e-06
3.148369252 1.29941776170957e-06
3.149720484 4.246984197849098e-06
3.151071715 7.382677105129855e-06
3.152422946 6.928591633181173e-06
3.153774178 4.6789954048178995e-06
3.155125409 3.6539030168477337e-06
3.1564766410000002 5.068718290795125e-06
3.157827872 7.429334936065987e-06
3.1591791039999997 5.73965827114681e-06
3.160530335 4.559198162967737e-06
3.161881566 2.3746431570843732e-06
3.163232798 5.746669053067009e-06
3.1645840290000002 5.397997430993096e-06
3.165935261 3.691040514984469e-06
3.167286492 3.107108147217205e-06
3.1686377240000003 2.60778772682813e-06
3.169988955 4.605668746721434e-06
3.1713401869999998 5.295322594927826e-07
3.172691418 1.1363824155997375e-07
3.174042649 4.2261675209910776e-09
3.1753938809999998 6.442886204887203e-08
3.176745112 2.3387996363451654e-06
3.178096344 1.5165429104951183e-06
3.179447575 3.5033346950801036e-06
3.180798807 5.752309868339571e-06
3.182150038 8.440906344828087e-08
3.1835012700000003 5.83359549377977e-07
3.184852501 2.924811338744556e-06
3.186203732 3.326332090217941e-06
3.187554964 3.7807954291319657e-06
3.188906195 2.1848585074148623e-06
3.190257427 5.952575123119002e-06
3.1916086580000003 7.148536807004829e-06
3.19295989 5.200383797717675e-06
3.194311121 3.6126221255696873e-06
3.195662352 3.652239005939641e-06
3.197013584 1.5437897231215111e-06
3.1983648149999997 1.78342088695528e-06
3.199716047 4.076887814718318e-06
3.201067278 3.7468271385489043e-06
3.2024185099999998 2.80183477212962e-06
3.203769741 3.413850197972096e-06
3.205120973 2.7950858733089e-06
3.206472204 7.922658867492331e-07
3.207823435 1.1006259212340262e-07
3.209174667 1.6636981453279326e-06
3.2105258979999998 1.4657757085621666e-06
3.21187713 1.0753812950108593e-06
3.213228361 2.300919328750915e-06
3.214579593 4.030615965654959e-06
3.215930824 2.609208237127973e-06
3.217282055 3.627610650033336e-06
3.2186332870000003 5.770654577910793e-06
3.2199845180000004 8.715837793152272e-06
3.22133575 9.201156134923079e-06
3.222686981 7.61486500898481e-06
3.2240382129999996 4.956848584279137e-06
3.2253894439999997 1.2753203981466082e-06
3.226740676 6.762410538056692e-08
3.228091907 2.7756446963841507e-06
3.229443138 4.57506992196189e-06
3.23079437 3.967386331502583e-06
3.232145601 2.439975342383708e-06
3.2334968330000002 2.5857969314485356e-06
3.234848064 3.549660120007557e-06
3.2361992959999997 2.4476605935810133e-06
3.237550527 1.4771270568456803e-06
3.238901759 2.3423672989007844e-06
3.24025299 5.039688471695316e-06
3.2416042210000002 6.131018575640723e-06
3.242955453 7.014053524617909e-06
3.244306684 1.3316491715308544e-05
3.2456579160000003 1.5643929600805386e-05
3.2470091470000004 1.7040436074364667e-05
3.248360379 1.421385527072355e-05
3.24971161 1.1430553065726358e-05
3.251062841 1.0103038117898311e-05
3.2524140729999997 8.717829460837718e-06
3.253765304 6.668291314983622e-06
3.255116536 4.0221708880802204e-06
3.256467767 2.9023730158291847e-06
3.257818999 7.031967763129081e-06
3.25917023 8.784373679084975e-06
3.2605214620000003 6.692611569222297e-06
3.261872693 7.88335212016384e-06
3.263223924 9.998366491647209e-06
3.264575156 6.407258644421403e-06
3.265926387 3.315117226037125e-06
3.267277619 5.006565844491746e-06
3.2686288500000003 5.223999559106205e-06
3.269980082 4.118097806828139e-06
3.271331313 1.564544481651766e-07
3.272682544 3.2828669783261575e-06
3.274033776 3.414123290439504e-06
3.2753850069999997 1.9027038678779746e-06
3.276736239 2.855468850986996e-06
3.27808747 3.583486815297346e-06
3.2794387019999998 5.425648138464751e-06
3.280789933 9.31906231004942e-06
3.282141165 1.1147625047853097e-05
3.283492396 4.274636977231178e-06
3.2848436270000003 3.0735637077623375e-06
3.286194859 2.6940658579972994e-06
3.2875460899999998 4.416804960642404e-06
3.288897322 2.4484853759437797e-06
3.290248553 2.1895203260878176e-06
3.291599785 5.870209608092704e-06
3.292951016 5.4525686161658675e-06
3.294302247 3.793279982140056e-06
3.2956534790000003 4.739967031804787e-06
3.29700471 5.05580831631417e-06
3.298355942 4.495496306336607e-06
3.299707173 4.052155794018311e-06
3.301058405 2.1316814964123357e-06
3.3024096359999997 9.908949661576825e-07
3.303760868 1.5962065610681383e-06
3.305112099 3.0397901533125605e-06
3.30646333 6.139114304192604e-06
3.307814562 4.189347883703646e-06
3.309165793 1.7555701648912207e-06
3.3105170250000002 4.897975990324377e-07
3.3118682560000003 3.380595382303305e-06
3.313219488 3.344682504099791e-06
3.3145707189999998 4.550444112039009e-07
3.315921951 4.5976246039466395e-07
3.317273182 9.792785038877381e-07
3.318624413 3.82505441108498e-06
3.319975645 3.03158432088223e-06
3.321326876 1.2761250182138778e-06
3.322678108 1.2136180532673495e-06
3.324029339 2.3745158575713854e-08
3.325380571 2.645472166340424e-07
3.326731802 2.065014278594481e-06
3.328083033 2.211447349813434e-06
3.3294342649999997 1.4700128561492544e-06
3.330785496 4.2705527827715965e-06
3.332136728 3.4165818967648513e-06
3.333487959 4.5592365942271995e-06
3.334839191 5.801654153209655e-06
3.336190422 6.221871566840758e-06
3.3375416540000002 2.035123541398523e-06
3.3388928850000004 3.743828188786885e-06
3.340244116 5.272781694447493e-06
3.341595348 4.913192612407556e-06
3.342946579 3.825558302414261e-06
3.344297811 3.3089348067439626e-06
3.345649042 3.3453739835636987e-06
3.347000274 2.619083705312269e-06
3.348351505 6.205779415901599e-06
3.3497027360000002 3.5810888084497944e-06
3.351053968 3.707795162653325e-07
3.3524051989999997 1.1529516314050384e-06
3.353756431 2.9905717830326853e-06
3.355107662 3.716299503663073e-06
3.3564588939999997 3.6867719796696495e-06
3.357810125 4.5056239998711175e-06
3.359161357 3.4213066630841153e-06
3.360512588 2.302837299393077e-06
3.3618638190000003 9.826879840729208e-07
3.363215051 1.8645157961640303e-06
3.3645662819999997 3.905222138456547e-06
3.3659175140000004 3.1722426129328207e-06
3.367268745 2.6228500069910387e-06
3.368619977 4.905621044611527e-06
3.369971208 5.417271298272545e-06
3.371322439 1.2940184203891089e-06
3.372673671 1.2500821427144822e-06
3.374024902 6.850400073857418e-06
3.375376134 9.71097267748328e-06
3.3767273650000003 6.706771124002875e-06
3.378078597 2.44364222657781e-06
3.3794298279999997 1.4146518150799364e-06
3.38078106 7.183139831443442e-07
3.382132291 2.074204820383075e-06
3.383483522 4.1204993404810735e-06
3.384834754 3.134232339611531e-06
3.386185985 3.490206595005969e-06
3.387537217 5.000248108836998e-06
3.3888884480000003 3.2957386776694183e-06
3.39023968 2.4573432306146707e-06
3.3915909109999998 5.2353677824407546e-06
3.3929421430000004 4.952168512852473e-06
3.3942933739999996 1.4471550965017802e-07
3.3956446049999998 4.943461536662167e-09
3.396995837 4.940319203700111e-09
3.398347068 2.612581877444998e-07
3.3996983 1.4737855397906878e-06
3.401049531 3.227465135136535e-07
3.402400763 4.222539006527113e-08
3.4037519940000003 1.7965435609825516e-06
3.405103225 4.010408133042177e-07
3.4064544569999997 5.564816595257091e-09
3.407805688 1.6927058617196988e-06
3.40915692 1.3750072117508338e-07
3.410508151 3.944530616951812e-06
3.411859383 4.776566136446356e-06
3.413210614 7.559279293802282e-06
3.4145618460000002 3.92871362355737e-06
3.4159130770000004 3.4904115161362253e-06
3.4172643079999996 5.7843452172126525e-06
3.41861554 7.755750814456473e-06
3.419966771 4.585771607874581e-06
3.4213180029999997 4.076705658694673e-06
3.422669234 1.0377410127913353e-05
3.424020466 1.0852785191400721e-05
3.425371697 7.85074660185916e-06
3.4267229280000002 6.061352559770782e-06
3.42807416 4.317518599050503e-06
3.429425391 2.4653259789577308e-06
3.4307766230000003 2.585789088408093e-08
3.432127854 4.913665953347152e-09
3.4334790859999997 4.913818887052638e-09
3.434830317 4.913987612776996e-09
3.436181549 2.1529289805041553e-08
3.43753278 2.088574077654647e-06
3.4388840110000003 5.5801790491570646e-06
3.440235243 3.71716320720208e-06
3.441586474 1.765491307709163e-06
3.4429377060000004 4.6143414251700034e-07
3.4442889369999996 1.7219556466219447e-08
3.445640169 1.353584504110433e-07
3.4469914 2.1181390737156732e-06
3.448342631 2.6776267849148364e-06
3.449693863 2.474913810433521e-06
3.451045094 3.1198696353942007e-06
3.452396326 4.667838043819983e-06
3.4537475570000002 4.4553876740409e-06
3.455098789 1.0045315521321225e-05
3.45645002 1.1989750798631054e-05
3.4578012520000003 1.1185001246566818e-05
3.459152483 9.77057162026654e-06
3.460503714 6.730444130303914e-06
3.461854946 5.351602965625732e-06
3.463206177 4.264602630802275e-06
3.464557409 5.194377520506492e-06
3.4659086400000003 4.871298778749123e-06
3.467259872 9.372315244022254e-07
3.468611103 1.4501106030675438e-06
3.469962335 4.082462017264115e-06
3.4713135659999996 1.951967409771573e-06
3.4726647969999997 1.6460295565958633e-07
3.474016029 1.8652162434608766e-08
3.47536726 3.998007720881815e-06
3.476718492 4.601315857550727e-06
3.478069723 2.5618744871324707e-06
3.479420955 1.2837745769674088e-06
3.4807721860000003 8.94347856421185e-07
3.482123417 1.4063415660607225e-06
3.483474649 7.920928235536282e-08
3.48482588 3.9504858996129997e-07
3.486177112 1.2933802830817284e-06
3.487528343 3.8133665840103844e-07
3.488879575 2.5394172793249687e-06
3.490230806 1.2095648444200104e-06
3.491582038 8.016079234284981e-07
3.492933269 1.0048617152219097e-07
3.4942845 1.772249930674443e-06
3.495635732 1.2292656363466462e-06
3.496986963 7.773670912557608e-09
3.4983381949999997 5.073704622959606e-09
3.4996894259999998 5.080628610959488e-09
3.501040658 5.086913571546581e-09
3.502391889 5.092985705379288e-09
3.50374312 5.099032660112686e-09
3.505094352 4.002836471345272e-07
3.506445583 3.4466509910185875e-06
3.5077968150000003 2.3092777353604217e-06
3.509148046 1.299026999271951e-06
3.5104992779999997 3.161582573646225e-06
3.511850509 5.866202821292534e-06
3.513201741 4.894124824616902e-06
3.514552972 1.4942716231299896e-06
3.515904203 1.1091771878325028e-06
3.517255435 3.1765731284226823e-06
3.518606666 4.982861812030977e-06
3.519957898 4.629452620357621e-06
3.521309129 6.371812722489352e-06
3.5226603610000002 6.710934258014534e-06
3.524011592 2.86870206751192e-06
3.5253628239999997 2.295648952574944e-06
3.526714055 1.5044180399682061e-06
3.528065286 4.801773443562323e-06
3.529416518 7.6209321600885555e-06
3.5307677490000002 7.92635482245969e-06
3.532118981 4.9218873538362185e-06
3.533470212 2.5138396861893162e-06
3.5348214440000003 4.8377158586390194e-06
3.536172675 4.91993365505212e-06
3.537523906 2.621811841549687e-06
3.538875138 2.214227460921443e-06
3.540226369 4.144785310409838e-07
3.5415776009999997 1.0493978613530888e-07
3.542928832 1.4728130738362177e-08
3.544280064 9.253335377269657e-07
3.545631295 1.0725218951626356e-06
3.546982527 4.205823361670635e-06
3.548333758 2.414420206636545e-06
3.5496849889999997 5.046854066031604e-07
3.551036221 8.934603306488015e-07
3.552387452 1.6585104010510443e-06
3.553738684 1.3302776734304791e-07
3.555089915 8.681998991846229e-09
3.556441147 3.674249464259612e-08
3.5577923780000003 2.2839207325540147e-06
3.5591436090000004 2.929097999631191e-08
3.560494841 5.319413021183663e-09
3.561846072 5.322433124974288e-09
3.563197304 2.2875934874149336e-06
3.5645485349999997 7.739766554954512e-06
3.565899767 7.3877128822967075e-06
3.567250998 5.4101565413180135e-06
3.5686022299999998 6.0898317286967e-06
3.569953461 7.858357351266122e-06
3.571304692 7.827044824523835e-06
3.572655924 4.38450693437884e-06
3.574007155 6.2303509109286155e-06
3.575358387 1.0528758266971243e-05
3.5767096179999998 1.070459463689094e-05
3.57806085 6.614771133346691e-06
3.579412081 1.8272590284891714e-06
3.580763312 5.831348560998901e-07
3.582114544 1.9427407665125916e-06
3.583465775 5.321481140863937e-06
3.5848170070000003 4.8588215289823e-06
3.5861682380000004 3.3628585932109523e-06
3.58751947 1.752465013422972e-06
3.588870701 8.131716552342417e-07
3.5902219329999996 1.5962825564093777e-06
3.5915731639999997 1.1897525235050521e-06
3.592924395 1.7272187370324884e-06
3.594275627 4.472949783963169e-06
3.595626858 4.468518613369086e-06
3.59697809 2.8926297663381294e-06
3.598329321 2.230233159913083e-06
3.5996805530000002 2.0895602081931675e-06
3.601031784 3.12421877743261e-06
3.602383016 3.680228858859448e-06
3.603734247 2.730756629578477e-06
3.605085478 1.7413611848576767e-06
3.60643671 3.213713715619422e-06
3.607787941 7.619876806670615e-06
3.609139173 9.071463238667437e-06
3.610490404 9.056600337407955e-06
3.6118416360000003 9.492935307604214e-06
3.6131928670000004 1.0413414389614164e-05
3.6145440979999997 1.3419037725106315e-05
3.61589533 1.6194527597942e-05
3.617246561 1.740295736906665e-05
3.6185977929999997 1.8099571952466373e-05
3.619949024 1.757361154133867e-05
3.621300256 1.634658940778843e-05
3.622651487 1.4786777684784285e-05
3.624002719 1.035760686285795e-05
3.62535395 9.885698574234252e-06
3.6267051809999997 1.755721618583665e-05
3.628056413 2.5947567925824692e-05
3.629407644 2.8512291537822882e-05
3.630758876 3.009303513872013e-05
3.632110107 3.384483843390034e-05
3.633461339 3.727853571356888e-05
3.6348125700000002 3.894303470901227e-05
3.6361638010000004 3.6820732005567655e-05
3.637515033 2.8473777982959233e-05
3.638866264 2.0360371198467314e-05
3.640217496 1.914180065479229e-05
3.6415687269999997 2.229110834225587e-05
3.642919959 2.59064165527794e-05
3.64427119 2.9331348893493602e-05
3.6456224219999998 3.139657917197317e-05
3.646973653 3.530769620173906e-05
3.648324884 4.2052103236794754e-05
3.649676116 4.4092850027871364e-05
3.6510273470000003 3.970104519909142e-05
3.652378579 3.3949438793862054e-05
3.6537298099999997 2.7175467170434366e-05
3.655081042 2.1701474443912354e-05
3.656432273 2.0622485405625583e-05
3.657783504 1.821051989720099e-05
3.659134736 5.814703353263429e-06
3.660485967 3.6650513626965256e-06
3.6618371990000003 3.2920166716716654e-06
3.66318843 3.309730875565267e-06
3.664539662 2.6539459316041555e-06
3.665890893 1.3305554190898606e-06
3.667242125 2.1771328998156597e-07
3.6685933559999997 2.0388973537802064e-07
3.669944587 4.769847011214798e-06
3.671295819 6.1207434061018615e-06
3.67264705 8.216924877000172e-06
3.673998282 1.2251313122263674e-05
3.675349513 1.3613881420611491e-05
3.676700745 1.5746409738740717e-05
3.6780519760000003 1.4348522958902288e-05
3.679403208 8.880736195134434e-06
3.6807544389999998 3.2977043123236676e-06
3.68210567 6.860598505266991e-09
3.683456902 5.530281030045123e-09
3.684808133 5.532713917533773e-09
3.686159365 5.535141219565801e-09
3.687510596 5.537563651106533e-09
3.688861828 8.614260814661823e-09
3.690213059 5.35576410367545e-06
3.6915642899999996 1.122288196675035e-05
3.692915522 1.8684600497409504e-05
3.694266753 2.1601621443797184e-05
3.6956179849999997 1.2443367478583334e-05
3.696969216 8.107686332187118e-06
3.698320448 2.3201657564836064e-06
3.699671679 3.333962959436971e-07
3.701022911 5.93654014926634e-07
3.702374142 9.611579812141472e-08
3.703725373 5.557822066267476e-09
3.7050766050000004 5.5587815669379915e-09
3.706427836 3.949010822414711e-08
3.707779068 1.850709144566207e-06
3.709130299 3.713543197763158e-06
3.710481531 3.912113267916967e-06
3.711832762 8.413331708527039e-06
3.713183993 1.1105677622449017e-05
3.714535225 1.406350028718052e-05
3.7158864560000002 2.2074153407922693e-05
3.717237688 2.8775944790174198e-05
3.7185889189999997 2.957153666322958e-05
3.719940151 2.757746153418775e-05
3.721291382 2.809812017531008e-05
3.7226426139999997 3.239207031754267e-05
3.723993845 3.5830713952318246e-05
3.725345076 3.404285715336941e-05
3.726696308 2.8772405077816005e-05
3.7280475390000003 2.4381343935960098e-05
3.729398771 2.344988183913039e-05
3.730750002 2.3228857462973856e-05
3.7321012340000004 2.091161338451345e-05
3.733452465 1.9611222630673932e-05
3.7348036959999997 2.029852179369022e-05
3.736154928 2.0773182679258916e-05
3.737506159 2.2276234234050553e-05
3.738857391 2.4250122547182088e-05
3.740208622 2.257370226660682e-05
3.741559854 1.72122100453708e-05
3.7429110850000002 1.2148020695438178e-05
3.744262317 7.279156736775058e-06
3.7456135479999997 3.101992085961284e-06
3.746964779 2.256521530857419e-06
3.748316011 4.981803142635642e-06
3.749667242 9.402825766763315e-06
3.751018474 1.0741459877196915e-05
3.752369705 7.228234880134797e-06
3.753720937 5.225510121721831e-06
3.7550721680000003 5.30258973680563e-06
3.7564234 6.0516002366721395e-06
3.757774631 4.844948362125606e-06
3.759125862 5.304058551670415e-06
3.7604770939999996 6.751697447278503e-06
3.7618283249999998 5.343676450633706e-06
3.763179557 2.3120473282452963e-06
3.764530788 1.8786894411699165e-06
3.76588202 3.0765634801481655e-06
3.767233251 2.9129358451848637e-06
3.768584482 2.087775524718937e-06
3.7699357140000003 6.294224632867569e-08
3.771286945 5.641794613924392e-09
3.7726381769999997 6.998402666948129e-08
3.773989408 2.7735839893020573e-06
3.77534064 2.734136883682847e-06
3.776691871 5.622416885398e-07
3.778043103 5.1757603564062866e-08
3.779394334 8.323816958585668e-07
3.780745565 1.8825984731848724e-06
3.7820967970000003 6.794496369341905e-07
3.7834480279999996 5.610887801253713e-07
3.7847992599999998 4.2221749587183185e-07
3.786150491 6.357337387386335e-07
3.7875017229999997 3.4108079530508963e-07
3.7888529539999998 5.885360544498334e-08
3.790204185 5.666738034978169e-09
3.791555417 5.666750321721475e-09
3.792906648 1.5229149979211553e-08
3.79425788 2.965422914006983e-06
3.795609111 5.152934274039258e-06
3.7969603430000003 4.068092174427718e-06
3.798311574 4.068648089083874e-06
3.7996628059999997 4.9335470467324e-06
3.801014037 5.339609752357828e-06
3.802365268 4.040155026894697e-06
3.8037165 7.616226826069591e-07
3.8050677310000003 6.660652621451884e-09
3.806418963 5.672683323101347e-09
3.807770194 5.673961830506484e-09
3.8091214260000004 4.020591966274755e-07
3.8104726569999996 1.7411010308108823e-07
3.811823889 3.3441260588477114e-07
3.81317512 2.2151418572695406e-06
3.814526351 2.5529017484221453e-06
3.815877583 8.060466415708229e-07
3.817228814 2.2140336264201888e-08
3.818580046 6.363914055049773e-08
3.8199312770000002 1.830610362680776e-06
3.821282509 5.865638084670247e-06
3.82263374 6.871313339615794e-06
3.823984971 5.3463634878681854e-06
3.825336203 6.1619200625436295e-06
3.826687434 6.6395747947463425e-06
3.828038666 3.1322026533643445e-06
3.829389897 2.229611181727398e-06
3.830741129 4.2158091135965525e-06
3.8320923600000003 6.027606848293128e-06
3.833443592 6.168903499011472e-06
3.834794823 5.375701647705357e-06
3.836146054 4.1912241132936235e-06
3.8374972859999996 4.462376909066222e-06
3.8388485169999997 4.518203348622689e-06
3.840199749 2.9378051287132213e-06
3.84155098 3.6020977034463326e-06
3.842902212 1.802200367256601e-06
3.844253443 8.185138324856861e-07
3.845604674 9.699362241038608e-07
3.8469559060000003 1.432786847184328e-06
3.848307137 2.202372177490464e-06
3.849658369 2.198980657415631e-06
3.8510096 1.747679890185366e-06
3.852360832 1.3485916385829537e-06
3.853712063 2.305957627584222e-06
3.855063295 8.136018076498506e-07
3.856414526 3.937610211381777e-06
3.857765757 4.3597436467834505e-06
3.859116989 3.378649458387464e-06
3.86046822 1.5353403885782013e-06
3.861819452 6.047440143690441e-09
3.863170683 1.9367168510970542e-07
3.8645219149999996 7.773584434281353e-09
3.8658731459999998 7.541668491078859e-07
3.867224377 6.226556794788849e-06
3.868575609 6.5182092890722365e-06
3.86992684 5.501374112107542e-06
3.871278072 5.661429251369031e-06
3.872629303 4.906904564925568e-06
3.8739805350000003 3.688049700320703e-06
3.875331766 1.848111514789199e-06
3.876682998 2.6141798580191824e-07
3.878034229 1.5625056594217266e-07
3.87938546 2.5742163155386234e-06
3.880736692 4.263370155941152e-06
3.882087923 3.1573160624502987e-06
3.883439155 2.119057650455351e-06
3.884790386 2.390752633903061e-06
3.886141618 1.4767760005083282e-06
3.887492849 1.652970082323429e-08
3.8888440810000002 5.6939969922345635e-09
3.890195312 9.332926828036032e-08
3.891546543 2.6686527410731163e-06
3.892897775 2.8028815282057026e-06
3.894249006 5.421221800778987e-07
3.895600238 9.428991423966681e-07
3.8969514690000002 1.5920292449461006e-06
3.898302701 1.5292972248489904e-06
3.899653932 7.97983920520342e-07
3.9010051629999998 3.313724184941723e-06
3.902356395 6.2241284024239575e-06
3.903707626 6.547961026149281e-06
3.905058858 3.903274673492369e-06
3.906410089 5.993224567985409e-06
3.9077613209999997 6.229867526645249e-06
3.909112552 4.740046935131965e-06
3.910463784 4.05226551059395e-06
3.911815015 4.226286744858261e-06
3.913166246 7.871522731963848e-07
3.914517478 5.70860570551359e-09
3.9158687089999997 5.712205265524456e-09
3.917219941 5.712765143323252e-09
3.918571172 6.312197323296638e-07
3.919922404 1.5010884552730293e-06
3.921273635 3.026129570538543e-06
3.922624866 3.2627386457995284e-06
3.9239760980000002 2.7106273662521607e-06
3.9253273290000004 4.242467369402055e-06
3.926678561 6.202466243400027e-06
3.928029792 4.741127614104364e-06
3.929381024 3.2558003082323632e-06
3.9307322549999997 5.89473902705498e-06
3.932083487 6.080483993272402e-06
3.933434718 3.4034185173234654e-06
3.934785949 4.35709810771531e-07
3.936137181 5.877556387741777e-07
3.937488412 1.240042472130327e-06
3.938839644 2.816616500268598e-06
3.940190875 3.6957847145841466e-06
3.941542107 5.902240708003661e-06
3.9428933379999997 1.026367350074782e-05
3.944244569 1.2957546877202946e-05
3.945595801 1.1253951674012014e-05
3.946947032 1.0925515396051884e-05
3.948298264 1.3255313445448102e-05
3.949649495 1.3104899002880721e-05
3.9510007270000003 7.652973043156153e-06
3.9523519580000004 1.4671942569903738e-06
3.95370319 8.132747881293527e-07
3.955054421 1.5441034127206096e-07
3.956405652 3.2269191090356804e-07
3.9577568839999997 5.7452195617047976e-09
3.959108115 5.745817352557325e-09
3.960459347 8.701773566806741e-07
3.961810578 2.4727872175882546e-06
3.96316181 1.089109191894654e-06
3.964513041 5.919514782274954e-07
3.965864273 6.416156557638061e-06
3.967215504 3.960119184784689e-06
3.968566735 7.120002039688214e-07
3.9699179669999998 4.012333478376973e-08
3.971269198 9.246427271344751e-08
3.97262043 3.287641095069103e-07
3.973971661 5.573984076351075e-07
3.975322893 5.491657085719357e-07
3.976674124 9.103104067302949e-07
3.978025355 1.9525135351755476e-06
3.9793765870000004 4.6198685932300596e-06
3.9807278179999996 4.940691453625059e-06
3.98207905 4.557851662292724e-06
3.983430281 2.9072249597356823e-06
3.9847815129999997 2.1170242703338275e-06
3.986132744 2.35378463301663e-06
3.987483976 2.2289422901449582e-07
3.988835207 3.742228329398609e-07
3.9901864380000003 3.60783089660234e-08
3.99153767 5.774557683325525e-09
3.9928889009999997 8.021479996569782e-09
3.994240133 1.6745917383285257e-06
3.995591364 3.5739775831859577e-06
3.996942596 4.688667763733601e-06
3.998293827 5.2315361180799546e-06
3.999645058 6.596594952090722e-06
4.00099629 9.32018284644013e-06
4.002347521 6.686151538666932e-06
4.003698753 4.4118723676998875e-06
4.005049984 3.010050940585421e-06
4.006401216 2.7234047047969176e-06
4.007752447 2.7281456650428892e-06
4.009103679 3.127412601356114e-06
4.01045491 6.332330313810421e-06
4.011806141 9.909157337586073e-06
4.013157373 1.0549560009215719e-05
4.014508604 6.586507037721213e-06
4.015859836 3.340821207509859e-06
4.017211067 2.3706005044342098e-06
4.018562299 1.728485692337313e-07
4.01991353 1.2120524340549329e-08
4.021264761 5.997859343485786e-08
4.022615993 4.743961956005944e-06
4.023967224 7.639029800754716e-06
4.025318456 4.081253350449854e-06
4.026669687 2.072035380412492e-06
4.028020919 2.6763791302341498e-06
4.02937215 4.442102388890763e-06
4.030723382 6.905701416469072e-06
4.032074613 9.70189080711372e-06
4.033425844 8.650992305953222e-06
4.034777076 6.291899257664151e-06
4.036128307 6.955241311812222e-06
4.037479539 7.1291959539924095e-06
4.03883077 5.224968534963228e-06
4.040182002 9.511523549379979e-06
4.041533233 1.1810447759613125e-05
4.042884465 1.2495171415050448e-05
4.044235696 1.2670481635200473e-05
4.0455869269999996 1.293605282465746e-05
4.046938159 1.0460238719582792e-05
4.04828939 8.99239631360185e-06
4.049640622 1.2234274836987883e-05
4.050991853 1.4293661622383557e-05
4.052343085 1.4899607636662684e-05
4.053694316 1.5111968755098522e-05
4.055045547 1.2452865877627559e-05
4.056396779 9.335296985730572e-06
4.05774801 1.1020652243538364e-05
4.059099241999999 1.2447122614355975e-05
4.0604504729999995 1.1143982500214756e-05
4.061801705 9.052001581423176e-06
4.063152936 1.0976103251459077e-05
4.064504168 1.2645735003736078e-05
4.065855399 1.2669757122233388e-05
4.06720663 1.299801782432818e-05
4.0685578620000005 1.1297335048926529e-05
4.069909093000001 8.261399519428744e-06
4.071260325 6.233190636355618e-06
4.072611556 7.9775049256223e-06
4.073962788 1.0623588089197877e-05
4.075314019 1.0468143678172647e-05
4.07666525 7.2384884107348565e-06
4.078016482 7.51472409102608e-06
4.079367713 6.505600296076615e-06
4.080718945 1.0332477299356868e-05
4.082070176 1.536309106943915e-05
4.083421408 1.7761005240964396e-05
4.084772639 1.9267044572668765e-05
4.086123871 1.9705266525589273e-05
4.087475102 1.7988420399948758e-05
4.088826333 1.514365928772016e-05
4.090177565 1.5969534435333007e-05
4.091528796 1.8152425369416663e-05
4.092880028 1.8809243024480123e-05
4.094231259 1.718368226453586e-05
4.095582491 1.4692817677199107e-05
4.096933722 1.0930379388789789e-05
4.098284953 7.507073988512823e-06
4.0996361850000005 7.197908346136924e-06
4.100987416 4.9254226654190524e-06
4.102338648 4.0259925369966665e-06
4.103689878999999 1.7676781579455443e-06
4.105041110999999 2.797509599469831e-07
4.106392342 7.353541563306224e-09
4.107743574 2.523395904203504e-07
4.109094805 2.8536393986581082e-06
4.110446036 9.142859481935133e-06
4.111797268 9.158169837243366e-06
4.113148499 5.022390839209322e-06
4.1144997309999995 2.2464498188189054e-06
4.115850962000001 2.3598335106010446e-07
4.117202194000001 1.601702290354937e-08
4.118553425 1.8808892199799096e-08
4.119904657 8.434993845741602e-07
4.121255887999999 2.748669937326387e-06
4.122607119 4.510117358857908e-06
4.123958351000001 6.0829933593706965e-06
4.125309582 1.1998483736246446e-06
4.126660814 1.0965558688048983e-07
4.128012045 5.889900580845761e-09
4.129363277 5.8908123328731826e-09
4.130714508 5.89129243234759e-09
4.132065739 5.89138542014548e-09
4.133416971 5.891463745837106e-09
4.134768202 1.1253681740256113e-08
4.136119434 7.680173481488785e-07
4.1374706649999995 1.6666995979158211e-06
4.138821897 5.453945516347983e-07
4.140173128000001 2.8631171609189006e-08
4.14152436 1.5344032088701153e-08
4.142875591 2.681350745030779e-07
4.144226821999999 2.314096089300625e-06
4.145578054 5.439847097005616e-06
4.146929285000001 7.1985740881057606e-06
4.148280517 9.365847709750289e-06
4.149631748 7.431731472008682e-06
4.15098298 3.15640020821186e-06
4.152334211 9.909558549346154e-07
4.153685442 9.869270527415923e-07
4.155036674 1.889158264215061e-06
4.156387905 4.293853802981693e-06
4.157739136999999 4.552036267530737e-06
4.159090368 8.221580380373808e-07
4.1604416 5.308347511615416e-07
4.161792831 2.896258085616523e-06
